"coluna","codigo","descricao"
"PA_PROC_ID","0601200160","TACROLIMO 1 MG (POR CAPSULA)"
"PA_PROC_ID","0601200179","TACROLIMO 5 MG (POR CAPSULA)"
"PA_PROC_ID","0601200187","CICLOFOSFAMIDA 50 MG (POR DRAGEA)"
"PA_PROC_ID","0601200195","EVEROLIMO 0,5 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0601200209","EVEROLIMO 1 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0601210018","IMUNOGLOBULINA ANTI-HEPATITE B 100 UI INJETAVEL (POR FRASCO)"
"PA_PROC_ID","0601210026","IMUNOGLOBULINA ANTI-HEPATITE B 1000 UI INJETAVEL (POR FRASCO)"
"PA_PROC_ID","0601210034","IMUNOGLOBULINA ANTI-HEPATITE B 500 UI INJETAVEL (POR FRASCO)"
"PA_PROC_ID","0601210042","IMUNOGLOBULINA HUMANA 0,5 G INJETAVEL (POR FRASCO)"
"PA_PROC_ID","0601210050","IMUNOGLOBULINA HUMANA 1 G INJETAVEL (POR FRASCO)"
"PA_PROC_ID","0601210069","IMUNOGLOBULINA HUMANA 2,5 G INJETAVEL (POR FRASCO)"
"PA_PROC_ID","0601210077","IMUNOGLOBULINA HUMANA 3 G INJETAVEL (POR FRASCO)"
"PA_PROC_ID","0601210085","IMUNOGLOBULINA HUMANA 5 G INJETAVEL (POR FRASCO)"
"PA_PROC_ID","0601210093","IMUNOGLOBULINA HUMANA 6 G INJETAVEL (POR FRASCO)"
"PA_PROC_ID","0601220013","DONEPEZILA (N) 10MG (POR COMPRIMIDO)"
"PA_PROC_ID","0601220021","DONEPEZILA (N) 5 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0601220030","RIVASTIGMINA (N) 1,5 MG (POR CAPSULA)"
"PA_PROC_ID","0601220048","RIVASTIGMINA (N) 2 MG/ML SOLUCAO ORAL (POR FRASCO DE 120ML)"
"PA_PROC_ID","0601220056","RIVASTIGMINA (N) 3 MG (POR CAPSULA)"
"PA_PROC_ID","0601220064","RIVASTIGMINA (N) 4,5 MG (POR CAPSULA)"
"PA_PROC_ID","0601220072","RIVASTIGMINA (N) 6 MG (POR CAPSULA)"
"PA_PROC_ID","0601220080","GALANTAMINA (N) 8 MG (POR CAPSULA)"
"PA_PROC_ID","0601220099","GALANTAMINA (N) 16 MG (POR CAPSULA)"
"PA_PROC_ID","0601220102","GALANTAMINA (N) 24MG (POR CAPSULA)"
"PA_PROC_ID","0601230019","ALFADORNASE 2,5 MG (POR AMPOLA)"
"PA_PROC_ID","0601240014","DEFERIPRONA 500 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0601240022","DESFERROXAMINA 500 MG INJETAVEL (POR FRASCO- AMPOLA)"
"PA_PROC_ID","0601240030","DEFERASIROX 125 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0601240049","DEFERASIROX 250 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0601240057","DEFERASIROX 500 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0601250010","PENICILAMINA 250 MG (POR CAPSULA)"
"PA_PROC_ID","0601250028","SEVELAMER 400 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0601250036","SEVELAMER 800 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0601260015","DESMOPRESSINA 0,1 MG/ML APLICACAO NASAL (POR FRASCO DE 2,5 ML)"
"PA_PROC_ID","0601270010","GOSSERELINA (O) 3,6 MG INJETAVEL (POR SERINGA PREENCHIDA)"
"PA_PROC_ID","0601270029","GOSSERRELINA (P) 10,8 MG INJETAVEL (POR SERINGA PREENCHIDA)"
"PA_PROC_ID","0601270037","LEUPRORRELINA (O) 3,75 MG INJETAVEL ( POR FRASCO AMPOLA)"
"PA_PROC_ID","0601270045","LEUPRORRELINA (P) 11,25 MG INJETAVEL (POR SERINGA PREENCHIDA)"
"PA_PROC_ID","0601270053","TRIPTORRELINA (O) 3,75 MG INJETAVEL (POR FRASCO-AMPOLA)"
"PA_PROC_ID","0601280016","CIPROTERONA 50 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0601280024","FLUTAMIDA 250 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0601290011","DANAZOL 100 MG (POR CAPSULA)"
"PA_PROC_ID","0601300017","OCTREOTIDA LAR 10 MG/ML INJETAVEL (POR FRASCO-AMPOLA)"
"PA_PROC_ID","0601300025","OCTREOTIDA LAR 30 MG/ML INJETAVEL (POR FRASCO-AMPOLA)"
"PA_PROC_ID","0601300033","OCTREOTIDA 0,1 MG/ML INJETAVEL (POR AMPOLA)"
"PA_PROC_ID","0601300041","OCTREOTIDA LAR 20 MG/ML INJETAVEL (POR FRASCO-AMPOLA)"
"PA_PROC_ID","0601310012","BROMOCRIPTINA 2,5 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0601310020","CABERGOLINA 0,5 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0601320018","SOMATROPINA 12 UI INJETAVEL (POR FRASCO-AMPOLA)"
"PA_PROC_ID","0601320026","SOMATROPINA 4 UI INJETAVEL (POR FRASCO-AMPOLA)"
"PA_PROC_ID","0601330013","LEVOTIROXINA 100 MCG (POR COMPRIMIDO)"
"PA_PROC_ID","0601330021","LEVOTIROXINA 150 MCG (POR COMPRIMIDO)"
"PA_PROC_ID","0601330030","LEVOTIROXINA 25 MCG (POR COMPRIMIDO)"
"PA_PROC_ID","0601330048","LEVOTIROXINA 50 MCG (POR COMPRIMIDO)"
"PA_PROC_ID","0601340019","FLUDROCORTISONA 0,1 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0601350014","ALENDRONATO (Q) 10 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0601350022","ALENDRONATO (Q) 70 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0601350030","ALFACALCIDOL (R) 0,25 MCG (POR CAPSULA)"
"PA_PROC_ID","0601350049","ALFACALCIDOL (R) 1 MCG (POR CAPSULA)"
"PA_PROC_ID","0601350057","CALCITONINA 100 UI INJETAVEL (POR AMPOLA)"
"PA_PROC_ID","0601350065","CALCITONINA 200 UI SPRAY NASAL (POR FRASCO)"
"PA_PROC_ID","0601350073","CALCITRIOL (R) 0,25 MCG (POR CAPSULA)"
"PA_PROC_ID","0601350081","CALCITRIOL 1 MCG INJETAVEL (POR AMPOLA)"
"PA_PROC_ID","0601350090","PAMIDRONATO (Q) 30MG INJETAVEL (POR FRASCO-AMPOLA)"
"PA_PROC_ID","0601350103","PAMIDRONATO (Q) 60 MG INJETAVEL (POR FRASCO-AMPOLA)"
"PA_PROC_ID","0601350111","PAMIDRONATO (Q) 90 MG INJETAVEL (POR FRASCO-AMPOLA)"
"PA_PROC_ID","0601350120","RALOXIFENO 60 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0601350138","RISEDRONATO (Q) 35 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0601350146","RISEDRONATO (Q) 5 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0601360010","IMIGLUCERASE 200 UI INJETAVEL (POR FRASCO-AMPOLA)"
"PA_PROC_ID","0601360028","PANCRELIPASE 10000 UI (POR CAPSULA)"
"PA_PROC_ID","0601360036","PANCRELIPASE 12000 UI (POR CAPSULA)"
"PA_PROC_ID","0601360044","PANCRELIPASE 18000 UI (POR CAPSULA)"
"PA_PROC_ID","0601360052","PANCRELIPASE 20000 UI (POR CAPSULA)"
"PA_PROC_ID","0601360060","PANCRELIPASE 25000 UI (POR CAPSULA)"
"PA_PROC_ID","0601360079","PANCRELIPASE 4500 UI (POR CAPSULA)"
"PA_PROC_ID","0602010012","ACIDO TRANEXAMICO 500 MG - POR COMPRIMIDO EM COAGULOPATIAS HEREDITARIAS"
"PA_PROC_ID","0602010020","COMPLEXO PROTROMBINICO FRASCO DE 500 A 600 UI EM COAGULOPATIAS HEREDITARIAS"
"PA_PROC_ID","0602010039","COMPLEXO PROTROMBINICO PARCIALMENTE ATIVADO FRASCO DE 1000 UI EM COAGULOPATIAS HEREDITARIAS"
"PA_PROC_ID","0602010047","COMPLEXO PROTROMBINICO PARCIALMENTE ATIVADO FRASCO DE 500 UI EM COAGULOPATIAS HEREDITARIAS"
"PA_PROC_ID","0602010055","CONCENTRADO DE FATOR IX FRASCO DE 250 UI EM COGULOPATIAS HEREDITARIAS"
"PA_PROC_ID","0602010063","CONCENTRADO DE FATOR IX FRASCO DE 500 UI EM COAGULOPATIAS HEREDITARIAS"
"PA_PROC_ID","0602010071","CONCENTRADO DE FATOR VII ATIVADO (RECOMBINANTE) FRASCO DE 120 KUI EM COAGULOPATIAS HEREDITARIAS"
"PA_PROC_ID","0602010080","CONCENTRADO DE FATOR VII ATIVADO (RECOMBINANTE) FRASCO DE 240 KUI EM COAGULOPATIAS HEREDITARIAS"
"PA_PROC_ID","0602010098","CONCENTRADO DE FATOR VII ATIVADO (RECOMBINANTE) FRASCO DE 60 KUI EM COAGULOPATIAS HEREDITARIAS"
"PA_PROC_ID","0602010110","CONCENTRADO DE FATOR VIII P/ TRATAMENTO DA DOENCA VAN WILLEBRAND FRASCO DE 500 UI EM COAGULOPATIAS H"
"PA_PROC_ID","0602010128","CONCENTRADO FATOR VIII DERIVADO DE PLASMA HUMANO 250 UI EM COAGULOPATIAS HEREDITARIAS"
"PA_PROC_ID","0602010136","DESMOPRESSINA (DDAVP) - FRASCO AMPOLA DE 4 MCG/ML EM COAGULOPATIAS HEREDITARIAS"
"PA_PROC_ID","0602010144","SELANTE DE FIBRINA FRASCO DE 0,5 ML EM COAGULOPATIAS HEREDITARIAS"
"PA_PROC_ID","0602010152","SELANTE DE FIBRINA FRASCO DE 1 ML EM COAGULOPATIAS HEREDITARIAS"
"PA_PROC_ID","0602010160","CONCENTRADO DE FATOR VIII - FRASCO DE 500 UI EM COAGULOPATIAS HEREDITARIAS"
"PA_PROC_ID","0603010016","METILPREDNISOLONA 500 MG INJENTAVEL (POR AMPOLA)"
"PA_PROC_ID","0603020011","CICLOSPORINA 50MG (POR CAPSULA)"
"PA_PROC_ID","0603020020","CICLOSPORINA 100MG (POR CAPSULA)"
"PA_PROC_ID","0603020038","CICLOSPORINA 100MG/ML SOLUCAO ORAL"
"PA_PROC_ID","0603020046","CICLOSPORINA 25MG (POR CAPSULA)"
"PA_PROC_ID","0603020054","CICLOSPORINA 50 MG INJETAVEL (POR FRASCO-AMPOLA)"
"PA_PROC_ID","0603020062","IMUNOGLOBULINA EQUINA ANTITIMOCITOS HUMANOS 100 MG INJETAVEL (POR FRASCO-AMPOLA 0,5 ML)"
"PA_PROC_ID","0603020070","IMUNOGLOBULINA OBTIDA/COELHO ANTITIMOCITOS 200 MG INJETAVEL (POR FRASCO-AMPOLA DE 10 ML)"
"PA_PROC_ID","0603020089","IMUNOGLOBULINA OBTIDA/COELHO ANTITIMOCITOS HUMANOS 100 MG INJETAVEL (POR FRASCO-AMPOLA 0,5 ML)"
"PA_PROC_ID","0603020097","IMUNOGLOBULINA OBTIDA/COELHO ANTITIMOCITOS HUMANOS 25 MG INJETAVEL (POR FRASCO-AMPOLA)"
"PA_PROC_ID","0603020100","MUROMONABE CD3 5 MG INJETAVEL (POR AMPOLA DE 0,5 ML)"
"PA_PROC_ID","0603030017","IMUNOGLOBULINA ANTI-RHO (D) (FRASCO AMPOLA DE 2 ML E 1250 UI)"
"PA_PROC_ID","0603030025","IMUNOGLOBULINA G 250 MG INJETAVEL (POR FRASCO)"
"PA_PROC_ID","0603030033","IMUNOGLOBULINA HUMANA 1 G INJETAVEL (POR FRASCO)"
"PA_PROC_ID","0603030041","IMUNOGLOBULINA HUMANA 320 MG INJETAVEL(POR FRASCO)"
"PA_PROC_ID","0603040012","CABERGOLINA 0,5 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0603050018","ABCIXIMABE"
"PA_PROC_ID","0603050026","CLORIDRATO DE TIROFIBANA"
"PA_PROC_ID","0603050034","ESTREPTOQUINASE 250000 UI"
"PA_PROC_ID","0603050042","ALTEPLASE 10MG INJETAVEL ( POR FRASCO AMPOLA)"
"PA_PROC_ID","0603050050","ALTEPLASE 20MG INJETAVEL (POR FRASCO AMPOLA)"
"PA_PROC_ID","0603050069","ALTEPLASE 50MG INJETAVEL (POR FRASCO AMPOLA)"
"PA_PROC_ID","0603050077","TENECTEPLASE- TNK 30 MG INJETAVEL ( POR FRASCO AMPOLA)"
"PA_PROC_ID","0603050085","TENECTEPLASE - TNK 40 MG INJETAVEL (POR FRASCO AMPOLA)"
"PA_PROC_ID","0603050093","TENECTEPLASE-TNK 50 MG INJETAVEL ( POR FRASCO AMPOLA)"
"PA_PROC_ID","0603050107","CLOPIDOGREL 75MG (COMPRIMIDO)"
"PA_PROC_ID","0603050115","TENECTEPLASE 40 MG INJETAVEL (POR FRASCO AMPOLA) DE USO NAS URGENCIAS PRE-HOSPITALARES"
"PA_PROC_ID","0603050123","TENECTEPLASE 50 MG INJETAVEL (POR FRASCO AMPOLA) DE USO NAS URGENCIAS PRE-HOSPITALARES"
"PA_PROC_ID","0603060013","SURFACTANTE FRASCO-AMPOLA"
"PA_PROC_ID","0603070019","ALBUMINA HUMANA 20 POR CENTO (FRASCO-AMPOLA DE 50 ML)"
"PA_PROC_ID","0603070027","CONCENTRADO DE COMPLEXO PROTROMBINICO 500UI"
"PA_PROC_ID","0603070035","CONCENTRADO DE COMPLEXO PROTROMBINICO ATIVADO 250 UI"
"PA_PROC_ID","0603070043","CONCENTRADO DE FATOR IX DERIVADO DE PLASMA HUMANO 500 UI"
"PA_PROC_ID","0603070051","CONCENTRADO FATOR VIII - FRASCO DE 250 UI"
"PA_PROC_ID","0603080014","BASILIXIMABE 20 MG INJETAVEL (POR FRASCO-AMPOLA) P/ TRANSPLANTE"
"PA_PROC_ID","0603080022","CICLOSPORINA 10 MG P/ TRANSPLANTE (POR CAPSULA)"
"PA_PROC_ID","0603080030","CICLOSPORINA 100 MG P/ TRANSPLANTE (POR CAPSULA)"
"PA_PROC_ID","0603080049","CICLOSPORINA 25 MG P/ TRANSPLANTE (POR CAPSULA)"
"PA_PROC_ID","0603080057","CICLOSPORINA 50 MG P/ TRANSPLANTE (POR CAPSULA)"
"PA_PROC_ID","0603080065","DACLIZUMABE 5 MG/ ML INJETAVEL P/ TRANSPLANTE (POR FRASCO DE 5 ML)"
"PA_PROC_ID","0603080073","IMUNOGLOBULINA EQUINA ANTILINFOCITOS 100 MG INJETAVEL P/TRANSPLANTE (POR FRASCO-AMPOLA 0,5 ML)"
"PA_PROC_ID","0603080081","IMUNOGLOBULINA HUMANA ANTI-HEPATITE B (POR DOSE DE 500 UI)"
"PA_PROC_ID","0603080090","IMUNOGLOBULINA OBTIDA/COELHO ANTITIMOCITOS HUMANOS 100 MG INJETAVEL P/ TRANSPLANTE (POR FRASCO-AMPOL"
"PA_PROC_ID","0603080103","IMUNOGLOBULINA OBTIDA/COELHO ANTITIMOCITOS HUMANOS 25 MG INJETAVEL P/TRANSPLANTE (POR FRASCO-AMPOLA"
"PA_PROC_ID","0603080111","IMUNOGLOBULINA OBTIDA/COELHOANTITIMOCITOS HUMANOS 200 MG INJETAVEL P/ TRANSPLANTE (POR FRASCO-AMPOLA"
"PA_PROC_ID","0603080120","METILPREDNISOLONA 500MG INJETAVEL P/TRANSPLANTE(POR FRASCO AMPOLA)"
"PA_PROC_ID","0603080138","MICOFENOLATO DE MOFETILA 500MG P/ TRANSPLANTE (POR COMPRIMIDO)"
"PA_PROC_ID","0603080146","MICOFENOLATO DE SODIO 360MG P/ TRANSPLANTE (POR COMPRIMIDO)"
"PA_PROC_ID","0603080154","MUROMONABE CD3 5 MG INJETAVEL P/TRANSPLANTE (POR FRASCO AMPOLA DE 0,5 ML)"
"PA_PROC_ID","0603080162","SIROLIMO 1MG P/ TRANSPLANTE (POR DRAGEA)"
"PA_PROC_ID","0603080170","SIROLIMO 1MG/ML SOLUCAO ORAL P/ TRANSPLANTE (POR FRASCO DE 60ML)"
"PA_PROC_ID","0603080189","SIROLIMO 2 MG P/ TRANSPLANTE (POR DRAGEA)"
"PA_PROC_ID","0603080197","TACROLIMO 0,5 MG P/TRANSPLANTE (FRASCO-AMPOLA)"
"PA_PROC_ID","0603080200","TACROLIMO 1 MG P/ TRANSPLANTE (POR CAPSULA)"
"PA_PROC_ID","0603080219","TACROLIMO 5 MG P/ TRANSPLANTE (POR CAPSULA)"
"PA_PROC_ID","0603080227","MICOFENOLATO DE SODIO 180MG P/TRANSPLANTE (POR COMPRIMIDO)"
"PA_PROC_ID","0603080235","AZATIOPRINA 50 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0603080243","EVEROLIMO 0,5 MG PARA TRANSPLANTE (POR COMPRIMIDO)"
"PA_PROC_ID","0603080251","EVEROLIMO 1 MG PARA TRANSPLANTE (POR COMPRIMIDO)"
"PA_PROC_ID","0603080260","EVEROLIMO 0,75 MG PARA TRANSPLANTE (POR COMPRIMIDO)"
"PA_PROC_ID","0603080278","EVEROLIMO 0,5 MG PARA TRANSPLANTE (POR COMPRIMIDO)"
"PA_PROC_ID","0603080286","EVEROLIMO 0,75 MG PARA TRANSPLANTE (POR COMPRIMIDO)"
"PA_PROC_ID","0603080294","EVEROLIMO 1 MG PARA TRANSPLANTE (POR COMPRIMIDO)"
"PA_PROC_ID","0604010010","MESALAZINA 400 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0604010028","MESALAZINA 500 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0604010036","MESALAZINA 800 MG - POR COMPRIMIDOÃ¿"
"PA_PROC_ID","0604010044","MESALAZINA 250 MG (POR SUPOSITORIO)"
"PA_PROC_ID","0604010052","MESALAZINA 500 MG (POR SUPOSITORIO)"
"PA_PROC_ID","0604010060","MESALAZINA 1000 MG (POR SUPOSITORIO)"
"PA_PROC_ID","0604010079","MESALAZINA 1 G + DILUENTE 100 ML (ENEMA) - POR DOSE"
"PA_PROC_ID","0604010087","MESALAZINA 3 G + DILUENTE 100 ML (ENEMA) - POR DOSE"
"PA_PROC_ID","0604010095","SULFASSALAZINA 500 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0604010109","MESALAZINA 2 G GRANULOS DE LIBERACAO PROLONGADA (POR SACHE)"
"PA_PROC_ID","0604020015","DEFERASIROX 125 MG (POR COMPRIMIDO)Ã¿"
"PA_PROC_ID","0604020023","DEFERASIROX 250 MG (POR COMPRIMIDO)Ã¿"
"PA_PROC_ID","0604020031","DEFERASIROX 500 MG (POR COMPRIMIDO)Ã¿"
"PA_PROC_ID","0604020040","DEFERIPRONA 500 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0604020058","DESFERROXAMINA 500 MG INJETAVEL (POR FRASCO-AMPOLA)"
"PA_PROC_ID","0604030010","BROMOCRIPTINA 2,5 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0604030029","BROMOCRIPTINA 5 MG (POR COMPRIMIDO OU CAPSULA DE LIBERACAO RETARDADA"
"PA_PROC_ID","0604030037","CABERGOLINA 0,5 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0604030045","PRAMIPEXOL 0,125 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0604030053","PRAMIPEXOL 0,25 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0604030061","PRAMIPEXOL 1 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0604040016","FENOTEROL 100 MCG AEROSSOL (POR FRASCO DE 200 DOSES)"
"PA_PROC_ID","0604040024","FORMOTEROL 12 MCG (POR CAPSULA INALANTE)"
"PA_PROC_ID","0604040032","FORMOTEROL 12 MCG PO INALANTE (POR FRASCO DE 60 DOSES)"
"PA_PROC_ID","0604040040","FORMOTEROL 12 MCG + BUDESONIDA 400 MCG Ã¿(POR CAPSULA INALANTE)"
"PA_PROC_ID","0604040059","FORMOTEROL 12 MCG + BUDESONIDA 400 MCG PO INALANTE (POR FRASCO DE 60 DOSES)"
"PA_PROC_ID","0604040067","FORMOTEROL 6 MCG + BUDESONIDA 200 MCG PO INALANTE (POR FRASCO DE 60 DOSES)"
"PA_PROC_ID","0604040075","FORMOTEROL 6MCG + BUDESONIDA 200 MCG (POR CAPSULA INALANTE)"
"PA_PROC_ID","0604040083","SALBUTAMOL 100 MCG AEROSSOL (POR FRASCO DE 200 DOSES)"
"PA_PROC_ID","0604040091","SALMETEROL 50 MCG PO INALANTE OU AEROSSOL BUCAL (POR FRASCO DE 60 DOSES)"
"PA_PROC_ID","0604050011","CODEINA 3 MG/ML SOLUCAO ORAL (POR FRASCO DE 120 ML)"
"PA_PROC_ID","0604050020","CODEINA 30 MG/ML (POR AMPOLA DE 2 ML)"
"PA_PROC_ID","0604050038","CODEINA 30 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0604050046","CODEINA 60 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0604050054","MORFINA 10 MG/ML (POR AMPOLA DE 1 ML)"
"PA_PROC_ID","0604050062","MORFINA 10 MG/ML SOLUCAO ORAL (POR FRASCO DE 60 ML)"
"PA_PROC_ID","0604050070","MORFINA 10 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0604050089","MORFINA 30 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0604050097","MORFINA DE LIBERACAO CONTROLADA 30 MG (POR CAPSULA)"
"PA_PROC_ID","0604050100","MORFINA Ã¿DE LIBERACAO CONTROLADA 60 MG (POR CAPSULA)"
"PA_PROC_ID","0604050119","MORFINA Ã¿DE LIBERACAO CONTROLADA 100 MG (POR CAPSULA)"
"PA_PROC_ID","0604060017","COMPLEMENTO ALIMENTAR P/ PACIENTE FENILCETONURICO MENOR DE 1 ANO - FORMULA DE AMINOACIDOS ISENTA DE"
"PA_PROC_ID","0604060025","COMPLEMENTO ALIMENTAR P/ PACIENTE FENILCETONURICO MAIOR DE 1 ANO - FORMULA DE AMINOACIDOS ISENTA DE"
"PA_PROC_ID","0604070012","TRIEXIFENIDIL 5 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0604080018","CLOROQUINA 150 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0604080026","HIDROXICLOROQUINA 400 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0604080034","HIDROXICLOROQUINA 200 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0604090013","CICLOFOSFAMIDA 50 MG (POR DRAGEA)Ã¿"
"PA_PROC_ID","0604100019","DESMOPRESSINA 0,1 MG/ML APLICACAO NASAL (POR FRASCO DE 2,5 ML"
"PA_PROC_ID","0604100027","DESMOPRESSINA 0,1 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0604100035","DESMOPRESSINA 0,2 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0604110014","GOSSERRELINA 3,6 MG INJETAVEL (POR SERINGA PREENCHIDA)"
"PA_PROC_ID","0604110022","GOSSERRELINA 10,8 MG INJETAVEL (POR SERINGA PREENCHIDA)"
"PA_PROC_ID","0604110030","LEUPRORRELINA 3,75 MG INJETAVEL (POR FRASCO-AMPOLA)"
"PA_PROC_ID","0604110049","LEUPRORRELINA 11,25 MG INJETAVEL (POR FRASCO-AMPOLA)"
"PA_PROC_ID","0604110057","TRIPTORRELINA 3,75 MG INJETAVEL (POR FRASCO-AMPOLA)"
"PA_PROC_ID","0604110065","TRIPTORRELINA 11,25 MG INJETAVEL (POR FRASCO-AMPOLA)"
"PA_PROC_ID","0604110073","TRIPTORRELINA 22,5 MG INJETAVEL (POR FRASCO-AMPOLA)"
"PA_PROC_ID","0604110081","LEUPRORRELINA 45 MG INJETAVEL (SERINGA PREENCHIDA)"
"PA_PROC_ID","0604120010","CIPROTERONA 50 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0604130015","DONEPEZILA 5 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0604130023","DONEPEZILA 10 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0604130031","GALANTAMINA 8 MG (POR CAPSULA DE LIBERACAO PROLONGADA)"
"PA_PROC_ID","0604130040","GALANTAMINA 16 MG (POR CAPSULA DE LIBERACAO PROLONGADA)"
"PA_PROC_ID","0604130058","GALANTAMINA 24 MG (POR CAPSULA DE LIBERACAO PROLONGADA)"
"PA_PROC_ID","0604130066","RIVASTIGMINA 1,5 MG (POR CAPSULA)"
"PA_PROC_ID","0604130074","RIVASTIGMINA 2 MG/ML SOLUCAO ORAL (POR FRASCO DE 120 ML)"
"PA_PROC_ID","0604130082","RIVASTIGMINA 3 MG (POR CAPSULA)"
"PA_PROC_ID","0604130090","RIVASTIGMINA 4,5 MG (POR CAPSULA)"
"PA_PROC_ID","0604130104","RIVASTIGMINA 6 MG (POR CAPSULA)"
"PA_PROC_ID","0604130112","PIRIDOSTIGMINA 60 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0604130120","RIVASTIGMINA 9 MG ADESIVO TRANSDERMICO"
"PA_PROC_ID","0604130139","RIVASTIGMINA 18 MG ADESIVO TRANSDERMICO"
"PA_PROC_ID","0604140010","DANAZOL 50 MG (POR CAPSULA)"
"PA_PROC_ID","0604140029","DANAZOL 100 MG (POR CAPSULA)"
"PA_PROC_ID","0604140037","DANAZOL 200 MG (POR CAPSULA)"
"PA_PROC_ID","0604150016","PRIMIDONA 100 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0604150024","PRIMIDONA 250 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0604160011","PAMIDRONATO 30 MG INJETAVEL (POR FRASCO-AMPOLA)"
"PA_PROC_ID","0604160020","PAMIDRONATO 60 MG INJETAVEL (POR FRASCO-AMPOLA)"
"PA_PROC_ID","0604160038","PAMIDRONATO 90 MG INJETAVEL (POR FRASCO-AMPOLA)"
"PA_PROC_ID","0604160046","RISEDRONATO 5 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0604160054","RISEDRONATO 35 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0604160062","ACIDO ZOLEDRONICO 0,05 MG/ML (POR FRASCO DE 100 ML)"
"PA_PROC_ID","0604170017","HIDROXIDO DE ALUMINIO 230 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0604170025","HIDROXIDO DE ALUMINIO 300 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0604170033","HIDROXIDO DE ALUMINIO 61,5 MG/ML (SUSPENSAO POR FRASCO DE 100 ML)"
"PA_PROC_ID","0604170041","HIDROXIDO DE ALUMINIO 61,5 MG/ML (SUSPENSAO POR FRASCO DE 150 ML)"
"PA_PROC_ID","0604170050","HIDROXIDO DE ALUMINIO 61,5 MG/ML (SUSPENSAO POR FRASCO DE 240"
"PA_PROC_ID","0604180012","CLOBAZAM 10 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0604180020","CLOBAZAM 20 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0604180039","NITRAZEPAM 5 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0604190018","VIGABATRINA 500 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0604200013","AMANTADINA 100 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0604210019","ZIPRASIDONA 40 MG (POR CAPSULA)"
"PA_PROC_ID","0604210027","ZIPRASIDONA 80 MG (POR CAPSULA)"
"PA_PROC_ID","0604220014","ETOSSUXIMIDA 50 MG/ML (FRASCO DE 120 ML)"
"PA_PROC_ID","0604230010","OLANZAPINA 5 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0604230028","OLANZAPINA 10 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0604230036","QUETIAPINA 25 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0604230044","QUETIAPINA 100 MG (POR COMPRIMIDO)"
"PA_PROC_ID","0604230052","QUETIAPINA 200 MG (POR COMPRIMIDO)"
